"unif","normal","gamma","discrete"
-0.737141064139365,-0.0709745849854812,0.222960079914056,"O"
1.51377639016204,0.667529230409889,0.469617101691126,"V"
-0.276212338055782,-1.48044459798162,2.08341382460131,"S"
0.302786942839392,-0.429635139866708,0.478569918031676,"T"
0.283584731696457,-1.52424697848661,1.24228150930417,"P"
-0.693648461286234,-0.0338906681073133,1.440306401021,"N"
1.7264412024953,-1.6161503204291,1.02427291998985,"R"
-0.552966062649673,1.88090385116518,1.93240052922673,"Y"
1.72270406849112,-0.923735245253783,1.15155251069132,"M"
-0.968639258322572,1.56048048755394,0.76049650090297,"W"
-0.479396844872406,-2.02070268109421,2.10444630468317,"X"
1.51741596356979,0.333600682816906,1.11795453601853,"O"
-0.0692360895142576,0.486966921620237,0.40212381437452,"S"
1.54695702670283,-0.360019743337216,1.69559280746859,"T"
1.73403184858886,-1.14546514081497,0.551804890289375,"S"
1.69970334932552,-1.3798073725407,0.942587886322731,"X"
1.60168588559573,-0.934917055654531,0.446965590071136,"T"
1.51328656796736,-1.48147534883463,1.1626316219891,"T"
-0.239071460617542,-0.31434868957352,0.485873244857061,"R"
1.52902438528191,0.758861129801374,0.793696150929313,"W"
0.852884273209768,0.906680734641578,0.347136893969683,"X"
1.9525308916187,0.0128705315642764,0.984589110935267,"L"
0.831620440448395,-1.50099692342206,0.120023303500949,"U"
0.955095097750924,-1.84033781932003,0.320702911366732,"V"
0.963395485671379,-1.99645941636867,1.16173896982267,"W"
0.656981930582285,-3.2921360215132,0.49094755307771,"R"
-0.442809695792551,3.04704632402304,0.259534768161138,"R"
1.94292911255206,-1.53845785131168,1.25314767560332,"N"
-0.712190096094983,-1.45395676769138,0.546020081129853,"N"
1.24478864207042,-3.34613112183892,0.507427229530672,"K"
0.573855230655897,-0.777887865569017,0.323348480196484,"V"
-0.12772082522997,-0.459627245891185,0.603505275753206,"S"
-0.315427742373446,0.37107573619752,0.583814720530018,"P"
0.51121748274209,0.423349484713372,0.42320109297805,"X"
1.79587148564971,0.574761868051962,0.307917706394883,"T"
0.722389333245953,-2.76243388953753,0.253063137854964,"Z"
1.96923384748703,-2.13564977034523,1.71171936239075,"Z"
0.289319075060023,1.03440128582345,2.78852218016537,"Y"
0.249067244636693,1.20006864707261,0.110814279387038,"T"
0.883631909824382,-1.3076880727773,1.49079859844943,"I"
1.72210498611743,-0.982029154934191,1.61443027440488,"J"
-0.791731783541111,-1.09620809114935,0.275091175514065,"X"
0.651209429064136,-0.625734435141616,1.4275142176438,"Z"
-0.536182494596106,0.922801373000562,0.616130581550455,"M"
1.15568240101351,-0.978935890351514,1.02994465636988,"N"
-0.593779294069872,-0.944504425549735,0.61564687323053,"Q"
-0.9863606007963,-1.30954705956285,0.106942171086705,"I"
0.612548528177057,1.59857698593319,0.829826086460148,"T"
-0.950221594347166,-0.607949865035096,3.17405096083342,"V"
0.606543606508681,-1.79550669807855,2.40871834543773,"F"
-0.86292379517443,0.578208641713333,1.56963940348688,"U"
-0.538061902577433,-1.62625235518438,1.64438516749812,"H"
1.52903134167285,-0.570079120423277,0.244951546571463,"V"
1.39378824214437,-1.5215302358355,0.32403594569752,"S"
-0.0892170583503636,-1.45273244923968,0.999371207648845,"W"
0.19548016174327,-1.05338766427714,0.211670207084325,"I"
0.347882312884064,-2.7523786261103,0.657086295969906,"X"
-0.938394469206206,-0.308923410198957,3.02507411864365,"L"
0.85266234518695,-1.02949902990465,1.67576340571929,"Y"
1.41366461418428,0.621755260460137,0.543438976169907,"S"
-0.297483965662007,0.276296994120984,0.244589056011656,"S"
0.200385169657469,-1.4490288821419,0.660756104752101,"E"
0.479942483000572,-1.71406633547815,0.240900925386784,"J"
0.505643356724756,-1.53038030253036,0.257337230648606,"L"
0.000464627544865093,-1.16998224436629,0.9978578228803,"Q"
-0.683739162612355,0.220462330663736,0.797539660546867,"Q"
0.922423512906708,-0.186034874224276,0.643213483047758,"V"
-0.545592628300347,-1.68515020661122,1.69989147114614,"Y"
-0.414470023291152,-0.292224194149108,2.43217933451696,"K"
-0.827825635783814,0.336499246071894,0.65988471364595,"J"
1.74423364181149,-1.07877552795626,0.345036477100478,"J"
1.49201027364165,-0.398984195648251,1.20728315951179,"V"
-0.522987166631663,0.015021109772636,0.385601877710715,"W"
1.60312002647033,-1.86590479635179,0.324179904014985,"Q"
0.521894612428589,-1.42370776684562,0.771586574496357,"V"
-0.615095887870491,-0.575831942986659,2.44947362795216,"S"
-0.660646748801258,2.75656460381403,0.514352118349822,"R"
-0.331606658479694,0.694233686173603,0.603582707809538,"T"
1.66951092508138,1.82852829727028,0.486260707006752,"N"
0.352766259497305,-3.30605468793933,1.44227516892639,"Z"
1.09162901333588,-1.31775420200103,2.55987095004865,"X"
0.170870460984671,-3.17539219897354,0.0478641335640797,"G"
0.867871281136657,-1.34354812657773,0.463841797937904,"P"
1.1493443335424,-1.21180566578709,0.666299021727798,"B"
0.502577717670401,-0.394048424497181,1.713652733939,"Z"
1.2802436727413,-2.16638735866884,1.72385123197384,"G"
1.49781125949767,-0.121541185172175,2.46561779520574,"T"
0.679830849242277,-1.75482398869456,0.680301924643182,"T"
0.631557683323731,-0.634706683341247,0.608591213720916,"S"
0.763915987411281,0.779963860677525,0.909802593450345,"S"
-0.924537230918586,-1.1216105935586,0.0676648060622282,"T"
1.96730557453801,-0.857850140699674,1.13383023591724,"U"
-0.787677327471714,0.421339917618955,1.03169600953657,"H"
1.45284550848078,0.150153209116395,0.64918966180645,"Y"
-0.588892717601573,-2.08293185547749,0.269648648108585,"V"
-0.540941064971628,1.29646920101806,0.984523495772425,"M"
0.0777250925460535,2.14617920455354,0.272507252674213,"P"
-0.239612662666904,-1.20297753706873,0.753097922872428,"N"
-0.343706831653947,-1.92330244553252,0.549349445806644,"I"
0.690150408706584,1.87042776988812,2.32603833529517,"Y"
0.440187189101537,-2.39028699565285,0.803790831522522,"V"
-0.720859393828039,0.474723000092382,0.310691689207757,"V"
0.541719676488353,-1.33353896574883,0.749773507747746,"P"
-0.407746628760449,2.24501367071953,0.791372292887948,"U"
0.440811021710469,0.756952393448615,1.07414337317678,"R"
-0.168939236762893,-3.27313465933968,0.772208195044317,"W"
-0.968548767779346,-0.096040433369213,0.658753268450143,"F"
1.66334360499353,-0.90159950648081,0.757497806505471,"U"
0.121695402522144,-1.62470750521889,0.186434959336603,"Y"
0.248650988615102,-0.630714391450218,0.569298697198199,"V"
1.63274750031179,0.446904984809245,0.773550219701704,"Z"
1.28231277556222,-0.751734218399884,0.956158743262094,"Z"
0.644337142970519,-0.603873527632827,1.91396391011358,"Q"
1.70702289126592,0.430653213327675,0.188649112593058,"W"
1.76210397689563,0.474248033545839,0.438388662279579,"I"
0.396322409250608,1.24006828320084,1.2245781654574,"K"
0.696940314569656,-0.283387303967072,0.815667055471333,"R"
-0.914325893367763,-0.102833099455975,1.56158923080097,"F"
-0.579008144126242,-2.08155830318089,0.592491133145954,"Q"
0.199994575255024,1.48130915947544,0.440697247093967,"P"
1.48129317392158,-1.51192243969744,0.933094091973133,"Z"
0.366174109986884,-1.71114580719136,1.72335806527657,"K"
1.08074961791515,-1.93985818751264,1.3850366941671,"R"
0.913941036873233,0.875631413778765,1.45433016174541,"O"
0.967649081725314,-0.992333902096111,0.611375089335481,"D"
1.30795698416594,0.884219812156605,1.30947132803814,"L"
-0.999318250257485,-0.975152517584823,1.70842272194634,"V"
-0.0979136654799571,2.40256590596188,1.43670788930018,"P"
1.08641446520691,-1.83946521613818,0.776978134578816,"Z"
-0.727337734680723,1.09934150686239,1.61645091500549,"Y"
0.57094257205835,0.879791989888037,1.46430313752154,"O"
1.68378508589198,-2.61203902275823,0.723939196226957,"O"
1.89111760175158,-3.41154253320793,1.23118248887686,"Y"
1.11706456240171,1.20366341528528,0.576863004452265,"X"
1.2920866610005,2.0087595695206,2.90287838643922,"J"
0.0338235754304959,-1.47064122585715,1.0061958663063,"W"
-0.244449015308859,0.0164852491142877,1.75706835702567,"N"
1.0016273461336,-3.30617663838594,0.617430456146835,"A"
-0.552084954745626,-2.04188880764633,1.33504448785797,"Y"
0.412750076833182,-3.20694960135287,0.679922921110488,"O"
-0.933124187272447,0.491650665124435,1.55238222257363,"M"
1.2791331677894,0.49578694233243,2.6234237799475,"O"
-0.383028760280223,1.24830375697804,0.883599891229515,"O"
1.52177142237796,0.120420348725588,0.104035694778984,"U"
1.32456299706719,-0.265883702332142,0.636741976579448,"K"
-0.471507864499722,-0.764181996627871,1.29688687415958,"V"
1.65367637178238,1.31667443214907,0.346513282449425,"R"
-0.720808137910578,0.450153754187348,0.304371107944671,"Y"
-0.393434663709979,0.913656706044751,0.639885867402549,"I"
0.117216448572385,0.186994962247415,1.03247644225243,"O"
-0.4790328676806,-0.67082044963248,0.44143535349217,"U"
0.035701228174399,0.0779283046040524,0.473368000911358,"H"
0.703215443491893,-1.4233409245832,0.763207402497317,"T"
-0.529144018216882,-0.836238524475125,0.499183482585475,"U"
1.32722129202545,-0.0627568557469292,2.57608876973841,"L"
-0.899015266804448,1.01708141585501,0.762958751946617,"Z"
-0.967124457918032,1.13390518326396,0.735337774410244,"E"
-0.0396299334901984,-3.30626614211109,1.51306918130303,"P"
0.580181313956346,1.18696830770545,1.93076077599176,"J"
0.889179695496049,-1.664879533437,0.459496905637359,"Q"
1.64454149935333,-0.236391771637072,1.80885206776853,"R"
0.923417518613912,-2.36060372380714,1.45979307322081,"L"
-0.931936253455155,-0.955797354253577,1.39053628608462,"V"
1.08557089354445,-1.03171584420241,0.904882550376201,"F"
1.65395539420633,-1.26135842706316,0.142448309006093,"X"
1.25418231486526,0.0905091491514052,0.416583526600821,"L"
-0.210766086673297,-2.06901570944609,0.704836179032957,"Z"
0.522723470589276,1.46975443076511,0.709816218145566,"Y"
-0.627426958643815,-1.01847208516898,1.47624135656493,"V"
0.826177077708979,-0.828813856501597,0.966791612029125,"Q"
1.0799384111616,1.91247822278583,0.0770148892055546,"Y"
-0.766641304758018,-0.0479743342547842,1.87709234288845,"C"
0.212244492313527,-1.02272145248718,2.25025396714741,"V"
0.540460668226439,-1.49365152730831,2.08158154044545,"O"
1.42119887122975,-0.837946078457535,1.27851985858058,"I"
-0.703101068434512,1.2862364763729,0.380882241122741,"D"
0.417595184427654,0.867571738106502,1.16467816408269,"R"
0.70202554415277,-1.03750653550898,0.779327141830809,"Z"
0.607951080057279,-0.664549187565883,1.38380064374196,"V"
-0.447211338410992,0.0875285060862446,0.322342771781165,"Z"
0.760349192382906,0.355464850757303,0.377682179938998,"E"
1.35773310725042,0.561789158477104,3.4888784470154,"S"
1.9942061475408,0.115254176212219,0.389803040329003,"K"
-0.841811204847222,1.84727552191139,0.507916984909153,"J"
-0.871963437766301,-2.15119547011129,0.625269443925185,"X"
0.586803489021269,-1.60604500007643,1.39356995246119,"K"
0.81013838673714,0.343364349345713,0.111320012504633,"W"
-0.75323974871715,0.186920742980619,1.01455421864588,"Y"
1.12944701698219,-1.38353376845056,1.39678374594235,"K"
-0.651584820204529,-0.681469923882243,0.964879571241096,"G"
-0.408092559661405,-0.492092258825523,3.10851323051934,"L"
1.33785637006419,1.82956631516669,0.216885040178125,"R"
0.367636741932733,-1.03003186523798,0.53629312068603,"I"
-0.073451071259744,0.993734312825552,1.20619634253933,"M"
0.103027337895842,-0.38730313170623,0.822208191783365,"V"
1.28992301285231,1.00032845005685,0.425245369294531,"R"
-0.458657543815074,-0.684421242034905,0.21783960793016,"V"
-0.586771430081554,-0.241616399963807,2.12841909702787,"V"
0.50258262730759,-1.11648121702757,2.08263088713042,"Y"
-0.955292395473363,1.26451987269193,2.15421567248687,"X"
0.0418828758283805,0.766125692639337,1.26348137112841,"X"
0.0132116904170141,0.207948046105686,1.07554303696982,"X"
0.513893842262887,0.307696507360047,1.68654949374312,"X"
0.477137376290833,-0.361049982866427,0.309110474087569,"W"
0.0508868527576277,-0.481153520895483,0.893870784288132,"N"
-0.392830005865878,-1.95297709488839,1.42190749652051,"Y"
-0.520167662963238,-1.24338119180349,0.638197953971513,"W"
0.683049564313522,-0.502520149740122,0.206935232209365,"Y"
0.338526844914115,-0.0545254129463911,1.11375346139961,"S"
1.56589707819354,2.63388027673689,0.549449913370243,"R"
1.73354186854341,1.04455858448545,1.04801839232831,"Q"
1.62969437910914,-2.87698812254185,1.8586023186864,"P"
1.89628767699159,-0.786286865080916,1.70196461591514,"Z"
-0.393066082160383,-2.35885036438825,1.21373646043278,"Z"
1.17912757671849,3.26682222034738,0.841841086160248,"Y"
0.713954048665518,-1.00284297227501,1.30325100266595,"Q"
0.751781988832157,-2.33550249843017,1.38883523059804,"Q"
0.370165691946975,-1.46083028856232,0.134370944124099,"E"
0.746332530551763,0.189894309527039,1.50831099636059,"Z"
-0.796755147479797,-0.628509524711351,1.40248824413003,"U"
-0.982148432131845,2.14385261144754,0.852077797537361,"N"
0.40403524827516,-1.3161624049395,1.14074090785242,"V"
1.37068322778972,1.95426749143242,0.238644133656081,"P"
1.76884657389874,-0.118074978932832,0.537265409100948,"V"
1.16072420767076,-2.07499802728801,0.760162675723209,"L"
-0.622206898449885,0.327013232209099,0.531268439146312,"X"
1.15727739941643,-3.12518411093586,1.38319642879456,"S"
0.846482808251874,1.48257608187441,1.08287548320722,"R"
0.160155207454521,1.61929297840677,0.203446642926857,"R"
1.35564211863543,1.03558367544394,0.0825547862482748,"W"
-0.695967818042312,-3.71667730377293,1.7845699280449,"Z"
0.208813613839513,-1.45248941870927,1.3005231232593,"X"
1.22719003049984,0.73588477701578,1.19481602304623,"T"
-0.962698566064006,-1.95125862536518,1.31678152683957,"W"
1.78454801003676,-3.82757091933792,0.259997162072832,"P"
0.380670457931589,2.39450697793755,1.48754615531276,"P"
-0.791124944621104,0.407147131436623,1.39552539691215,"O"
1.72979261343803,-0.0319571548160947,1.05426198939904,"I"
-0.630086500238125,-1.73546207776127,1.15824837961116,"N"
1.6843449892416,0.610133292207723,0.362997961457872,"O"
-0.384819931935048,-1.67761142721363,0.752693674945085,"L"
1.79596635766601,-2.57783370727124,1.24112422915613,"G"
0.49378741653992,-1.15451015800112,0.429655400030507,"Q"
0.0800121698213043,-1.63825868564245,1.44549122425221,"V"
-0.51738642132005,-0.582427892221702,3.12131746392736,"V"
1.1791279133639,-0.84708809073813,0.787198664510428,"X"
1.50582455931443,-1.49503616249851,1.1404043224879,"J"
-0.0433633126759394,0.115882137666764,1.11395861931897,"J"
1.93419609410679,-0.0302750023256857,1.04965064774309,"R"
0.418133557721499,1.32217656974943,1.54026511937024,"S"
0.698433188561482,0.94476682815814,1.34517389292837,"Q"
-0.559946772321855,1.89550089111185,1.99688781983727,"Y"
-0.70076674548921,-2.45162263725039,2.51650714040472,"Q"
-0.740448620699224,0.558876979629852,1.3313219339037,"Q"
1.25904148160468,-1.60508584070514,1.29653476162084,"Y"
1.22686790028091,1.13702042877299,1.29398010557942,"X"
-0.0534809239084203,-2.04745830306793,0.606809500973156,"H"
1.5359432816021,1.48972054381283,2.36978427328122,"V"
0.603639972713055,0.243354270373533,0.883166524957528,"D"
1.49771106344416,-0.361386678997057,0.762826771400308,"P"
-0.441898045532217,0.761725089673779,0.306060917118519,"E"
-0.172140922609753,2.60443498218403,0.881588813860993,"M"
0.749172784252729,1.1349111223222,1.06174779453661,"P"
1.78985438657221,-1.23935250088096,0.177370596294139,"G"
-0.82811380758467,0.937281968782315,2.42365225574222,"V"
1.45489204310795,-1.97870645674204,0.403389871554761,"U"
-0.506131076657362,-1.73002941741448,1.1640037351373,"Y"
0.31911831705235,1.73191390969945,1.21005970578631,"V"
0.0995622819602087,-2.90792227932649,1.25191647712294,"G"
-0.802663636884889,-4.13600517737846,0.458452189525466,"F"
1.36342663834398,0.862235207134062,0.29126655901617,"J"
0.537164179134722,0.212829354395785,1.1625536931399,"G"
-0.469484487532327,0.00118898052959821,2.82151091098261,"Y"
0.562493652620698,-0.180754790482555,1.4202731228457,"P"
0.773027192807141,-0.191419306352102,0.206939990146873,"Z"
0.333615843511178,2.60701059912925,0.42060915361358,"Q"
-0.570975984651072,2.45203431756702,1.04354790549154,"M"
1.88379232976409,-1.79317083605205,0.910684087406185,"Z"
0.253309329053021,-2.23311241934835,0.257740716575107,"X"
-0.609924588358531,-1.50199045741484,0.938102212838346,"X"
0.952979227708026,-1.73222296246538,0.51856175829413,"H"
0.763716203730943,-0.469822237643714,1.38567535670097,"U"
-0.235787483388905,-1.05226192873957,0.765766510190819,"V"
-0.137701509125142,-0.748220908017811,0.681343750247243,"E"
1.41583657914904,-1.7348124476299,1.78142016384347,"X"
-0.831377118895175,1.44387840228224,0.472052947901316,"J"
-0.165424935545116,0.581298739313641,0.270707949044764,"Z"
1.81013417762421,-1.19508948598201,1.11554131147055,"Y"
1.51521970992947,-1.29165003542699,0.493177696756041,"R"
1.7245215630194,-2.20901175069994,0.14153775778124,"W"
0.783851262411933,-0.726188360839111,0.603807993053598,"K"
1.3205039584319,-0.422245103321409,2.03297578805832,"H"
0.0322999829936046,-1.93158070895086,0.0138514145272152,"T"
0.151601815905962,-1.07596689027756,0.374217318023186,"V"
0.13382369919852,-0.720572169835548,0.359574976218423,"Y"
0.277892459151319,-0.179115449869451,2.06412415380237,"Z"
1.12069354156018,1.31353783854205,2.19709037806047,"X"
-0.267488112180445,0.917417396986718,1.41828488757589,"V"
-0.466655912111359,-0.670969567190166,0.0591756960030478,"V"
-0.350603608163531,2.07148485604503,0.350599162029243,"P"
1.17317119493317,-0.77508995806559,0.406376342172971,"R"
0.894461057871877,0.181198983538647,1.34672735596318,"K"
1.38360471126672,-0.463099748351062,0.963117317275533,"S"
1.35715554149243,-0.0412653802958139,1.0176830914749,"X"
-0.565068028565486,-0.0915834790252316,0.767434886833667,"X"
-0.737535536971635,0.136248167206977,1.19484335250103,"C"
-0.229729226810819,-1.0856197243536,1.55117066229615,"L"
0.920352237089767,0.14407923350602,2.21101976402061,"X"
0.709123670318725,-0.187230882360944,0.245197514836067,"N"
1.66802958613229,-0.748417478241512,0.786381081834871,"T"
1.75442559736441,1.5365451076607,1.18765380194004,"S"
-0.542845182429474,2.25547261849569,0.597945423134138,"Y"
-0.643044984591056,-0.56135938357104,0.816436179459254,"S"
-0.969839065795461,-0.557195114676542,0.906061023823507,"X"
-0.160481534661895,-3.62048339033831,0.553794034171495,"U"
-0.631233666841445,-0.808520106322492,0.801673374778065,"R"
0.372908224047788,-1.49827188823558,0.945196094057314,"N"
-0.434795543892564,-4.41918635618798,0.293198747736609,"W"
-0.977165576560255,0.558820496280235,1.71744669483591,"Z"
1.6890139306635,-0.767399297196791,0.34175268958627,"V"
1.9926588464918,-0.537940253528599,1.35020845223123,"U"
1.4180121610912,-2.30743347716269,2.23144848227256,"S"
-0.909496200034855,-0.596956294735629,0.16001384916961,"X"
0.60597045334715,0.961705568862422,0.347599199852827,"G"
0.830001503032271,-6.32134761700491,0.50991304127183,"T"
1.55427092035087,2.1279509558905,0.153144712696222,"X"
0.229874011573523,0.122740057315802,0.544389971267313,"H"
-0.21580892397111,-0.756340574529465,1.51611538543995,"I"
1.26437294596397,0.227516723010138,0.965567070045545,"Y"
1.37322794770678,0.444689899089857,0.752774455313804,"V"
1.36186910884629,0.6233051011045,0.367872248972676,"L"
1.84334560572551,2.70066411439579,1.08845500651575,"G"
0.200624707734327,0.716579592772069,0.233797908861669,"V"
0.974649146939824,2.19830995101734,1.34431986197257,"Z"
0.576908623217447,-0.142311217979743,1.08027411008263,"I"
0.254428716768959,-0.321927715496148,1.62711720771445,"O"
0.222605947094315,-2.90697217008253,1.20348330201251,"P"
0.113806719094299,2.25464609646776,3.36290196939957,"N"
1.53168312286688,0.643357051293611,3.00340389058456,"Z"
0.412478233176026,-0.774981437632154,0.721757094315099,"K"
0.754698778740894,-1.33846165936713,0.624292766197065,"W"
-0.502845935121111,0.662548075727623,0.820725489485632,"K"
0.641474730667655,-1.98357565255971,0.221687339243234,"H"
0.616455564507798,1.31292808325715,0.945910551376439,"Z"
0.522889862069035,-1.38999271328634,0.893660074825244,"W"
0.929242649899286,-2.35498941887458,1.04135516746967,"K"
0.634051210333503,-2.8829585756743,0.345081949674484,"X"
-0.0452366625865589,-0.407539208156581,0.48329234956021,"L"
1.36457401885496,1.4107060728431,1.59721896049589,"U"
0.693276006943668,-3.29115682286319,1.20104017664359,"Z"
0.246736580739311,0.0820799093062294,0.514181285414642,"P"
-0.0162080131656888,-1.05310541115663,0.369527760382701,"R"
1.7619444160164,-1.67256267312186,0.320717375392629,"R"
1.79140779440121,-0.675981585035408,0.402932771700272,"V"
-0.967924744844543,1.20651523082199,1.09909634178894,"Q"
-0.720753162775174,-0.228339938563048,2.22746974527249,"O"
-0.597731669187627,0.662417630441868,1.59105288308941,"E"
0.882011073009661,0.0926245878998153,0.6474103308925,"L"
-0.21492482383452,-1.87416542901332,1.24889973000559,"Q"
0.747628872322868,-1.68546246340709,0.119271055309613,"Y"
0.664705963701251,-0.77373725561417,0.419228277678788,"E"
-0.398978007130187,-0.913618957453972,0.736023685143824,"W"
0.971240360050549,1.34659755104764,0.206037616829128,"L"
1.82962066109083,0.866592955749432,0.88998947424014,"X"
0.0703030521975551,-0.397171449898239,3.03479382137963,"U"
-0.904596201755809,-1.54474043305001,0.339875073504153,"P"
0.420581117421574,-0.189943932278039,3.44752597655304,"M"
-0.797627223152442,-1.04507032051118,0.179042056625093,"S"
0.497761585898677,-3.43173465828176,1.44036975910242,"X"
1.07643119300837,0.815998097275866,0.124983009554559,"S"
-0.77164715183221,-1.9674894725844,1.57433029937108,"Z"
-0.310509911203008,-3.69728291836979,0.372168881227701,"K"
0.492103601613294,-1.11858496566117,1.03713109135964,"O"
0.628372180201515,-2.71913702291859,1.33483385123237,"D"
0.484804683631397,1.60553208538513,0.560796289676329,"X"
1.40384890124091,-1.08782977943756,0.15405716745885,"S"
-0.0761222113631196,-1.31621354436914,0.531606664956885,"M"
-0.657940663744102,1.0515992978375,0.150895803064183,"N"
0.680843116342008,-0.9031380597051,0.943987253125793,"I"
1.30732655066561,0.0607921894316591,0.708589880964121,"S"
0.305560776735994,-1.57447093186575,0.294159543183513,"H"
-0.749398342011358,1.41524886186772,1.93948800018799,"P"
0.795781606059313,-2.48782668907944,0.666069022790542,"X"
1.53819241225648,-0.32083441808606,1.11873023924848,"Z"
-0.450232985900636,1.06160006996754,1.93972181455527,"T"
1.73890757415895,0.0080930994044236,1.25942472665847,"Y"
-0.689043206797456,-0.567662946533403,0.0632049756003291,"U"
-0.619528565100844,-1.5870234996022,1.82464399241492,"Z"
-0.987776749421675,-0.821312612748392,0.444160908412201,"Z"
1.35376708721777,0.515222053313664,0.570749671029228,"O"
0.681435348253504,-0.452476921360507,0.513492309424163,"H"
0.98156041002799,0.0313410643617082,0.397545615749128,"S"
0.565466778785341,0.172459266376647,0.192561946819044,"W"
1.3872384419771,-1.52644048712434,1.02211878837146,"R"
-0.245067545120637,2.19514296552323,1.67234910576432,"E"
0.591444514820921,-1.43587396369778,2.50490138186111,"W"
-0.831087247627282,-1.71341196301695,0.879402842456841,"T"
-0.588002483764631,1.49202452141095,1.38173988798736,"Z"
-0.574035812037384,-0.373933296848886,1.62717382233056,"Q"
0.991303873288881,-0.665443900338326,1.23044382654871,"I"
-0.676481434887242,-1.21287816971281,0.381984637533526,"M"
1.27110369260953,-1.55364740340346,1.02386538302803,"W"
0.362764801634432,0.0489800516544629,0.365855128099234,"K"
1.0823829724413,-2.1152790634104,0.230242835612201,"O"
0.0701821235558254,-2.30590376151874,1.48199922547631,"Y"
1.30405315212102,0.934650432043674,2.36294238157623,"L"
1.45198322257401,-1.86191986982963,1.30436237323272,"J"
1.78023107802362,-1.79091231753552,0.845549991701874,"N"
-0.378887307242813,-2.51752499319816,0.732624396110002,"X"
0.802869569045323,-0.0150259952977017,1.46487525841258,"U"
-0.896566585124593,-1.80083786191188,0.864470331286782,"S"
-0.12103069401454,-3.68283752687588,0.523996452553285,"Y"
-0.873097038778504,-1.73180007460235,2.32037151470645,"X"
-0.708196756667554,-1.12390146211031,0.362475513105082,"M"
-0.0972504805725489,1.29967886010888,1.72251427068701,"R"
-0.819200136608754,0.111601452995572,1.41760625641941,"W"
0.749533759932949,-0.12699132425866,0.360387392006513,"I"
1.17324971131031,0.5114230912479,1.25530602565057,"Q"
1.25230490169527,1.23207540720785,0.531795165757531,"J"
1.09429820430324,0.547300310528817,0.674516646548412,"J"
-0.659923679546111,-1.94544748008364,0.635116882452058,"G"
-0.139121743066947,-0.894182833854794,2.53096983173869,"W"
-0.213566189681715,-0.307332821134619,1.65704802163708,"R"
-0.801315806698366,-0.860658783176526,0.616060994200566,"K"
-0.993469150218762,-0.0933026562683735,0.335275761320686,"V"
-0.191966801009398,1.03307376257409,0.636963590122755,"Y"
-0.898567618503699,-2.69323714598862,1.73495266696246,"U"
0.403587424244203,-2.13464063789248,1.82217102093062,"Q"
0.622479660657383,0.624000755774234,1.00493042403279,"Q"
-0.385673569114371,2.09563761870764,0.600416659996674,"Z"
-0.313604802693578,1.31559823050621,2.37885294308246,"I"
0.959993261846101,0.163902914489532,2.30971794927328,"O"
-0.941134270009395,-1.97626433867902,1.26604081066533,"R"
-0.101751703206661,0.929042441914955,2.60495373738242,"B"
0.44124673486632,-0.757665987466493,2.84874121310908,"H"
0.563821139809766,0.698296654324938,0.484072708221025,"Z"
1.87699415291113,-0.615383860828921,1.57321802819928,"N"
1.28203914523738,-0.0400550208228961,3.60500034594168,"Q"
1.41027922421595,-1.84230128408385,1.48005057174095,"W"
-0.0113181236587637,-2.83299760476331,1.82904810483952,"U"
0.130337321499913,-2.27968052821778,0.223851256103132,"X"
1.0611698111108,2.22658990693372,0.48310172819048,"Y"
1.1217586040676,-0.742300911051053,2.04476529160595,"Q"
-0.667460525964543,1.12452971203673,3.07596157384697,"Z"
-0.196741761723257,-0.464958422455195,0.202729230943142,"R"
-0.90840167929845,-0.0503743947701952,1.34746139451838,"V"
0.202981908115814,-0.568681373319114,0.310937132870875,"H"
-0.98163337697832,-0.450722971909913,0.376788346070893,"V"
1.00661512663436,0.500127420144175,1.55517313830494,"W"
1.60669781425523,-0.0841923624068174,2.14861783816383,"R"
0.127469221580381,-4.00107011844722,2.60313189732874,"L"
-0.156668703908085,2.78220897976285,0.650738539009854,"P"
-0.695948089151831,-3.06814591584962,1.67599225205156,"U"
1.41714737322201,-0.284968162730395,1.96503835931258,"X"
0.45282234780032,0.507499245647549,0.254996699378095,"Q"
1.63002514131444,0.991801381866781,0.547452543532659,"L"
-0.543334781108527,0.0186760384750404,0.299540608106682,"V"
-0.34085098770238,0.442326809469316,1.03764596103727,"G"
1.19981328747937,0.55250119871143,0.719449733821549,"U"
-0.803438302366756,-0.74763207172178,1.78055130313168,"V"
1.44653384575538,-0.576192416924024,0.532905970460419,"M"
1.579319427889,-0.638154116289954,0.0440199156840264,"S"
-0.905168405016179,-0.782596813393119,1.54992769455863,"J"
-0.799590270869868,0.230991061091723,0.54145236789669,"K"
0.419135225179353,-2.36627449935549,2.16954238224033,"V"
-0.383146709489115,0.834079662573131,2.0889458366111,"R"
-0.323668745234307,0.55889077226755,0.520076275516665,"Q"
0.303135695318149,-1.98131486412534,0.635331646456028,"Y"
-0.301270033166849,1.01134756827319,1.78743779594292,"L"
1.48522681413357,0.0557091900690324,0.684882050148706,"P"
1.67432578938481,-1.84614857428497,0.55166352302973,"U"
1.4429203569648,-1.0968182579926,0.36499090818985,"R"
1.88389996990933,-0.767160422553425,0.312521609786661,"J"
0.991542050741315,2.01731450261982,1.36377965547912,"M"
-0.862129391653238,0.65116635810036,1.61676413831822,"Y"
1.62666077574172,0.0739940893408364,0.411929763265492,"P"
1.82885052233245,0.487750435320826,1.85305336653489,"B"
